fileName,pdfsize,metadataSize,pages,xrefLength,titleCharacters,isEncrypted,embeddedFiles,images,text,header,obj,endobj,stream,endstream,xref,trailer,startxref,pageno,encrypt,ObjStm,JS,Javascript,AA,OpenAction,Acroform,JBIG2Decode,RichMedia,launch,EmbeddedFile,XFA,URI,Colors,Class
n-04-70.pdf,46,342,10,329,56,0,0,0,Yes,%PDF-1.4,50,50,17,17,2,2,2,10,0,3,0,0,0,0,0,0,0,0,0,0,2,0,Benign
DV_2013_instructions_Romanian.pdf,399,285,16,1327,0,0,0,10,Yes,%PDF-1.6,81,81,63,63,0,0,2,16,0,19,0,0,0,0,0,0,0,0,0,0,0,0,Benign
p4894.pdf,135,360,2,49,31,0,0,3,Yes,%PDF-1.4,48,48,28,28,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
irb05-29.pdf,313,342,38,373,32,0,0,2,Yes,%PDF-1.3,372,372,58,58,2,2,2,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benign
n-10-87.pdf,14,346,3,23,58,0,0,0,Yes,%PDF-1.4,22,22,6,6,2,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Benign
n-08-87.pdf,30,326,7,138,14,0,0,0,Yes,%PDF-1.4,36,36,12,12,2,2,2,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Benign
f8718.pdf,60,398,1,91,29,0,0,0,Yes,%PDF-1.7,94,94,39,39,3,3,3,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,Benign
iw2g.pdf,128,324,4,216,28,0,0,0,Yes,%PDF-1.4,215,215,24,24,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Benign
n-03-57.pdf,64,319,2,28,28,0,0,0,Yes,%PDF-1.3,27,27,8,8,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
boardhst.pdf,89,283,1,26,0,0,0,8,No,%PDF-1.7,25,25,13,13,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benign
computersci_profs.pdf,138,309,34,146,29,0,0,0,Yes,%PDF-1.4,145,145,43,43,2,2,2,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benign
bamadvsv.pdf,87,262,1,21,0,0,0,1,No,%PDF-1.2,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
f8879b_accessible.pdf,75,367,2,343,16,0,0,0,Yes,%PDF-1.7,59,59,53,53,0,0,3,2,0,11,0,0,0,0,2,0,0,0,8,0,0,0,Benign
tax_gap_map_2006.pdf,29,306,1,363,7,0,0,0,Yes,%PDF-1.4,35,35,16,16,2,2,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Benign
consumjc.pdf,32,298,1,12,0,0,0,1,No,%PDF-1.3,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
rp-99-42.pdf,30,252,15,59,0,0,0,0,Yes,%PDF-1.2,58,58,16,16,2,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
rr-03-74.pdf,51,320,6,40,29,0,0,0,Yes,%PDF-1.3,39,39,12,12,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
ar-1878.pdf,99,282,5,34,0,0,0,5,Yes,%PDF-1.6,33,33,15,15,2,2,2,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Benign
alfreduv.pdf,89,262,1,21,0,0,0,1,No,%PDF-1.2,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
rp-03-25.pdf,61,304,4,139,8,0,0,0,Yes,%PDF-1.3,138,138,9,9,2,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Benign
aliedsol.pdf,22,298,1,13,0,0,0,1,No,%PDF-1.4,12,12,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
064601f.pdf,35,303,9,82,0,0,0,0,Yes,%PDF-1.4,81,81,19,19,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
baylrfan.pdf,27,298,1,12,0,0,0,1,No,%PDF-1.3,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
f8734_accessible.pdf,149,356,2,798,24,0,0,0,Yes,%PDF-1.4,429,429,153,153,2,2,1,2,0,4,2,3,115,0,1,0,0,0,0,0,0,0,Benign
Benjamen_Scott.pdf,22,288,1,40,0,0,0,0,Yes,%PDF-1.5,14,14,11,11,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Benign
f706na.pdf,139,395,2,1331,28,0,0,0,Yes,%PDF-1.7,180,180,171,171,0,0,5,4,0,22,0,0,0,0,2,0,0,0,0,0,0,0,Benign
amacol.pdf,83,283,1,38,0,0,0,20,No,%PDF-1.7,37,37,25,25,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benign
f1041a_accessible.pdf,126,397,4,1218,32,0,0,0,Yes,%PDF-1.7,76,76,67,67,0,0,4,4,0,21,0,0,0,0,3,0,0,0,11,0,0,0,Benign
08inratesharesnap.pdf,151,284,1,125,0,0,0,2,Yes,%PDF-1.5,40,40,35,35,0,0,3,1,0,7,0,0,0,0,0,0,0,0,0,0,2,0,Benign
cp23_english.pdf,71,226,3,287,0,0,0,0,Yes,%PDF-1.7,76,76,38,38,2,2,2,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,Benign
i3921.pdf,105,340,2,107,44,0,0,0,Yes,%PDF-1.4,106,106,17,17,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Benign
ir-2011-14_hindi.pdf,83,343,2,58,49,0,0,1,Yes,%PDF-1.5,34,34,30,30,0,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,Benign
amextrvs.pdf,32,298,1,12,0,0,0,1,No,%PDF-1.3,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
simple_phoneforum_presentation.pdf,180,408,12,1331,45,0,0,36,Yes,%PDF-1.4,485,485,52,52,12,12,7,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Benign
almasuin.pdf,71,283,1,22,0,0,0,4,No,%PDF-1.7,21,21,9,9,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benign
clearcom_sandwich.pdf,131,426,1,129,17,0,0,1,Yes,%PDF-1.7,35,35,30,30,0,0,3,1,0,5,0,0,0,0,2,0,0,0,0,0,0,0,Benign
63fr10414.pdf,19,226,2,20,0,0,0,0,Yes,%PDF-1.4,16,16,3,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
adailca.pdf,81,283,1,27,0,0,0,9,No,%PDF-1.7,26,26,14,14,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benign
amawebserllc.pdf,78,262,1,21,0,0,0,1,No,%PDF-1.2,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
f3491_accessible.pdf,69,379,2,383,30,0,0,0,Yes,%PDF-1.7,52,52,46,46,0,0,3,2,0,9,0,0,0,0,2,0,0,0,8,0,0,0,Benign
eo_code_provisions.pdf,54,382,6,646,87,0,0,0,Yes,%PDF-1.4,49,49,24,24,4,4,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,Benign
72fr30641.pdf,63,399,3,46,89,0,0,0,Yes,%PDF-1.6,45,45,19,19,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
general_faqs_012006.pdf,204,314,13,478,26,0,0,0,Yes,%PDF-1.3,477,477,25,25,2,2,2,13,0,0,0,0,0,1,0,0,0,0,0,0,4,0,Benign
f8885_accessible.pdf,178,341,4,783,14,0,0,0,Yes,%PDF-1.7,99,99,91,91,0,0,3,4,0,13,0,0,0,0,2,0,0,0,9,0,0,0,Benign
509a3guidesheetchoimemo.pdf,34,332,2,104,26,0,0,1,Yes,%PDF-1.4,42,42,15,15,6,6,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Benign
n-11-46.pdf,15,319,3,25,31,0,0,0,Yes,%PDF-1.4,24,24,6,6,2,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Benign
pub1976.pdf,59,313,1,41,23,0,0,0,Yes,%PDF-1.3,40,40,13,13,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
iss4.pdf,196,370,7,234,36,0,0,0,Yes,%PDF-1.6,233,233,32,32,4,4,4,8,0,0,0,0,0,0,1,0,0,0,0,0,22,0,Benign
cacheon.pdf,27,298,1,12,0,0,0,1,No,%PDF-1.3,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
cp566_spanish.pdf,80,226,4,856,0,0,0,24,Yes,%PDF-1.7,114,114,79,79,2,2,2,4,0,8,0,0,0,0,1,0,0,0,0,0,0,0,Benign
70fr44878.pdf,55,383,2,44,73,0,0,0,Yes,%PDF-1.6,43,43,16,16,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Benign
cp166_english.pdf,139,273,1,236,0,0,0,0,Yes,%PDF-1.6,76,76,31,31,2,2,2,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,Benign
blflyinc.pdf,73,262,1,21,0,0,0,1,No,%PDF-1.2,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
chrfibil.pdf,17,298,1,13,0,0,0,1,No,%PDF-1.4,12,12,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
a-03-7.pdf,46,331,3,87,35,0,0,0,Yes,%PDF-1.3,86,86,7,7,2,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Benign
rp-99-19.pdf,25,229,11,44,0,0,0,0,Yes,%PDF-1.1,43,43,11,11,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
beauftcl.pdf,27,260,1,12,0,0,0,1,No,%PDF-1.2,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
a-00-22.pdf,31,252,11,50,0,0,0,0,Yes,%PDF-1.2,49,49,13,13,2,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
92appd.pdf,78,273,2,84,0,0,0,0,Yes,%PDF-1.6,46,46,42,42,0,0,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Benign
fw7_accessible.pdf,89,390,1,505,28,0,0,0,Yes,%PDF-1.7,107,107,102,102,0,0,3,1,0,10,0,0,0,0,2,0,0,0,8,0,0,0,Benign
rr-07-31.pdf,20,319,9,41,29,0,0,0,Yes,%PDF-1.4,40,40,11,11,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
adviwebl.pdf,88,283,1,29,0,0,0,11,No,%PDF-1.7,28,28,16,16,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benign
12-george-kerscher.pdf,79,314,3,134,16,0,0,0,Yes,%PDF-1.4,51,51,21,21,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Benign
28-michael-l-marlin.pdf,37,313,1,50,9,0,0,0,Yes,%PDF-1.4,27,27,9,9,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Benign
70fr16306.pdf,67,343,3,44,8,0,0,0,Yes,%PDF-1.3,43,43,18,18,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
rr-05-55.pdf,23,315,9,45,29,0,0,0,Yes,%PDF-1.4,44,44,11,11,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
civicact.pdf,180,262,2,24,0,0,0,2,No,%PDF-1.2,9,9,4,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
rr-03-124.pdf,63,321,4,38,30,0,0,0,Yes,%PDF-1.3,37,37,11,11,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
p3--2003.pdf,211,312,34,172,19,0,0,2,Yes,%PDF-1.3,171,171,57,57,2,2,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
f940pra.pdf,208,406,2,2514,29,0,0,0,Yes,%PDF-1.7,278,278,272,272,0,0,3,2,0,30,0,0,0,0,2,0,0,0,8,0,0,0,Benign
f8824_accessible.pdf,96,334,2,678,14,0,0,0,Yes,%PDF-1.7,81,81,75,75,0,0,3,2,0,13,0,0,0,0,2,0,0,0,10,0,0,0,Benign
f4506tez.pdf,69,389,2,273,33,0,0,0,Yes,%PDF-1.7,53,53,47,47,0,0,3,2,0,10,0,0,0,0,2,0,0,0,8,0,0,0,Benign
n-05-91.pdf,11,314,5,27,28,0,0,0,Yes,%PDF-1.4,26,26,7,7,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
f8832.pdf,132,360,7,1394,29,0,0,0,Yes,%PDF-1.7,121,121,110,110,0,0,3,7,0,24,0,0,0,0,2,0,0,0,0,0,0,0,Benign
20110131-Lizabeth-Wilson-Univ.-of-Washington-Libraries.pdf,79,320,1,44,31,0,0,2,Yes,%PDF-1.4,43,43,20,20,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
92chap10.pdf,127,273,14,121,0,0,0,0,Yes,%PDF-1.6,73,73,57,57,0,0,2,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Benign
f5713sa.pdf,84,398,2,716,43,0,0,0,Yes,%PDF-1.7,60,60,53,53,0,0,5,3,0,17,0,0,0,0,2,0,0,0,0,0,0,0,Benign
141.pdf,11,447,3,22,62,0,0,0,Yes,%PDF-1.4,21,21,5,5,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
f8329_accessible.pdf,331,399,2,398,24,0,0,1,Yes,%PDF-1.6,397,397,33,33,2,2,2,2,0,0,1,2,0,1,1,0,0,0,0,0,0,0,Benign
Christian_Andrew_Warren.pdf,34,250,1,20,0,0,0,0,Yes,%PDF-1.4,13,13,10,10,0,0,2,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,Benign
rr-07-28.pdf,18,319,8,38,29,0,0,0,Yes,%PDF-1.4,37,37,10,10,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
rp-12-12.pdf,45,296,15,64,8,0,0,0,Yes,%PDF-1.4,63,63,18,18,2,2,2,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Benign
anst.pdf,28,260,1,12,0,0,0,1,No,%PDF-1.2,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
rr-03-108.pdf,44,297,1,85,0,0,0,0,Yes,%PDF-1.3,84,84,12,12,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Benign
f8404_accessible.pdf,87,369,2,550,14,0,0,0,Yes,%PDF-1.7,65,65,59,59,0,0,3,2,0,11,0,0,0,0,2,0,0,0,8,0,0,0,Benign
n-03-77.pdf,85,332,4,161,28,0,0,0,Yes,%PDF-1.3,160,160,12,12,2,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Benign
accellion.pdf,182,456,1,223,9,0,0,1,Yes,%PDF-1.7,36,36,33,33,0,0,2,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,Benign
acumeass.pdf,75,262,1,21,0,0,0,1,No,%PDF-1.2,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
central_oregon_comm_college.pdf,229,446,1,180,27,0,0,1,Yes,%PDF-1.7,177,177,28,28,3,3,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Benign
103002f.pdf,92,450,19,115,13,0,0,0,Yes,%PDF-1.4,115,115,44,44,3,3,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
103hommedieu.pdf,33,492,8,168,68,0,0,0,Yes,%PDF-1.4,167,167,10,10,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
n-04-84.pdf,45,324,7,315,30,0,0,0,Yes,%PDF-1.4,46,46,15,15,2,2,2,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Benign
70fr44049.pdf,67,352,4,53,42,0,0,0,Yes,%PDF-1.6,52,52,21,21,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
rp-98-22.pdf,120,229,70,251,0,0,0,0,Yes,%PDF-1.1,250,250,82,82,1,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
aghort_lifecyclechart_090811.pdf,390,289,5,3032,0,0,0,0,Yes,%PDF-1.4,2545,2545,52,52,14,14,8,15,0,4,0,0,0,0,0,0,0,0,0,0,600,0,Benign
f637_accessible.pdf,124,393,6,656,23,0,0,0,Yes,%PDF-1.6,205,205,88,88,2,2,2,6,0,5,1,2,0,0,1,0,0,0,0,0,16,0,Benign
cp12e_english.pdf,75,226,3,549,0,0,0,31,Yes,%PDF-1.7,134,134,90,90,2,2,2,3,0,5,0,0,0,0,1,0,0,0,0,0,0,0,Benign
irb04-19.pdf,286,341,28,290,31,0,0,2,Yes,%PDF-1.3,289,289,50,50,2,2,2,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benign
n-08-77.pdf,16,344,4,70,56,0,0,0,Yes,%PDF-1.4,25,25,8,8,2,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Benign
catholic_univ_america.pdf,172,439,1,127,21,0,0,1,Yes,%PDF-1.7,32,32,29,29,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,Benign
n-01-67.pdf,24,372,9,45,89,0,0,0,Yes,%PDF-1.2,44,44,11,11,2,2,2,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Benign
f8824.pdf,93,334,2,687,14,0,0,0,Yes,%PDF-1.7,80,80,73,73,0,0,4,3,0,15,0,0,0,0,2,0,0,0,0,0,0,0,Benign
65fr78434.pdf,119,328,1,19,8,0,0,0,Yes,%PDF-1.2,18,18,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
24-ed-mierzwinski.pdf,56,327,2,110,29,0,0,0,Yes,%PDF-1.4,29,29,9,9,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Benign
f4810_accessible.pdf,265,404,2,451,23,0,0,0,Yes,%PDF-1.6,450,450,102,102,2,2,2,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,Benign
arktechu.pdf,102,262,1,21,0,0,0,1,No,%PDF-1.2,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
f8879sp.pdf,101,377,2,471,18,0,0,0,Yes,%PDF-1.7,73,73,66,66,0,0,5,3,0,16,0,0,0,0,2,0,0,0,0,0,0,0,Benign
a-04-11.pdf,81,321,2,114,21,0,0,0,Yes,%PDF-1.3,113,113,10,10,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Benign
i1120icd.pdf,240,406,14,346,45,0,0,0,Yes,%PDF-1.4,345,345,40,40,2,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Benign
p4894_ru.pdf,185,317,2,82,27,0,0,3,Yes,%PDF-1.5,56,56,41,41,0,0,3,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,Benign
ampreni.pdf,132,283,1,56,0,0,0,38,No,%PDF-1.7,55,55,43,43,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benign
f8880_accessible.pdf,100,368,2,785,14,0,0,0,Yes,%PDF-1.7,67,67,60,60,0,0,4,2,0,15,0,0,0,0,3,0,0,0,11,0,0,0,Benign
greeceweb.pdf,14,305,3,39,20,0,0,0,Yes,%PDF-1.2,38,38,11,11,2,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Benign
amcabent.pdf,22,298,1,12,0,0,0,1,No,%PDF-1.3,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
irb12-27.pdf,391,356,24,371,31,0,0,3,Yes,%PDF-1.6,370,370,46,46,2,2,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
f9465fs.pdf,105,369,2,550,33,0,0,0,Yes,%PDF-1.7,129,129,122,122,0,0,6,3,0,20,0,0,0,0,2,0,0,0,0,0,0,0,Benign
rr-07-37.pdf,20,319,9,43,29,0,0,0,Yes,%PDF-1.4,42,42,11,11,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
ntatestimonysfc_tax_return_preparation_process040406.pdf,189,366,22,109,76,0,0,0,Yes,%PDF-1.3,108,108,34,34,2,2,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
irb04-09.pdf,267,342,27,307,32,0,0,2,Yes,%PDF-1.3,306,306,49,49,2,2,2,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benign
fw8exp.pdf,211,437,2,174,32,0,0,0,Yes,%PDF-1.7,116,116,110,110,0,0,3,2,0,9,0,0,0,0,2,0,0,0,0,0,0,0,Benign
agnition.pdf,73,265,1,21,0,0,0,1,No,%PDF-1.2,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
betterlle.pdf,73,283,1,23,0,0,0,5,No,%PDF-1.7,22,22,10,10,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benign
rr-02-19.pdf,62,309,4,159,6,0,0,0,Yes,%PDF-1.3,158,158,9,9,2,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Benign
n-10-06.pdf,192,346,86,793,56,0,0,0,Yes,%PDF-1.4,215,215,96,96,2,2,2,86,0,6,0,0,0,0,0,0,0,0,0,0,2,0,Benign
tlcats-pia.pdf,34,700,4,327,130,0,0,0,Yes,%PDF-1.4,37,37,13,13,2,2,2,4,0,3,0,0,0,0,0,0,0,0,0,0,2,0,Benign
rp-11-52.pdf,42,317,21,80,29,0,0,0,Yes,%PDF-1.4,79,79,23,23,2,2,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
rr-08-40.pdf,32,319,9,47,29,0,0,0,Yes,%PDF-1.4,46,46,12,12,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
12-0039.pdf,17,285,1,28,0,0,0,1,Yes,%PDF-1.6,15,15,12,12,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Benign
f6197.pdf,161,343,2,4283,29,0,0,0,Yes,%PDF-1.6,165,165,74,74,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Benign
n-07-99.pdf,13,318,2,24,28,0,0,0,Yes,%PDF-1.4,23,23,5,5,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
109selzer_bcis.pdf,29,448,10,47,68,0,0,0,Yes,%PDF-1.4,46,46,12,12,2,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
notice_2003-81_cip_final.pdf,74,310,21,80,28,0,0,0,Yes,%PDF-1.2,79,79,21,21,1,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
aereo_inc.pdf,142,397,1,118,9,0,0,1,Yes,%PDF-1.7,117,117,18,18,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,Benign
Brian_Hunt.pdf,30,230,1,14,0,0,0,0,Yes,%PDF-1.4,13,13,3,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Benign
043103f.pdf,25,318,5,36,35,0,0,0,Yes,%PDF-1.2,35,35,7,7,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
63fr66042.pdf,11,303,1,15,8,0,0,0,Yes,%PDF-1.2,14,14,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
n-07-36.pdf,30,318,12,52,28,0,0,0,Yes,%PDF-1.4,51,51,15,15,2,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
claridig.pdf,86,283,1,36,0,0,0,18,No,%PDF-1.7,35,35,23,23,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benign
rr-04-52.pdf,50,320,3,31,29,0,0,0,Yes,%PDF-1.3,30,30,9,9,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
f14157.pdf,96,353,4,488,24,0,0,0,Yes,%PDF-1.7,140,140,132,132,0,0,3,4,0,11,0,0,0,0,2,0,0,0,9,0,0,0,Benign
f1127a_accessible.pdf,93,413,4,504,16,0,0,0,Yes,%PDF-1.7,80,80,72,72,0,0,3,4,0,13,0,0,0,0,2,0,0,0,8,0,0,0,Benign
irp-pia.pdf,60,490,6,460,64,0,0,0,Yes,%PDF-1.6,49,49,19,19,2,2,2,6,0,5,0,0,0,0,0,0,0,0,0,0,2,0,Benign
75fr47464.pdf,144,304,2,93,0,0,0,0,Yes,%PDF-1.4,92,92,19,19,2,2,2,3,0,0,0,0,0,0,1,0,0,0,0,0,18,0,Benign
bemicrgr.pdf,76,262,1,21,0,0,0,1,No,%PDF-1.2,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
askbecol.pdf,76,262,1,21,0,0,0,1,No,%PDF-1.2,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
alcanalm.pdf,37,298,1,12,0,0,0,1,No,%PDF-1.3,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
also.pdf,30,260,1,12,0,0,0,1,No,%PDF-1.2,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
catmacar.pdf,81,283,1,27,0,0,0,9,No,%PDF-1.7,26,26,14,14,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benign
angstrm.pdf,17,260,1,12,0,0,0,1,No,%PDF-1.2,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
advisbor.pdf,83,283,1,24,0,0,0,6,No,%PDF-1.7,23,23,11,11,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benign
n-07-09.pdf,30,318,13,61,28,0,0,0,Yes,%PDF-1.4,60,60,16,16,2,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
f8330_accessible.pdf,314,409,2,494,24,0,0,1,Yes,%PDF-1.6,493,493,55,55,2,2,2,2,0,0,1,2,0,1,1,0,0,0,0,0,0,0,Benign
70fr7177.pdf,53,353,1,55,43,0,0,0,Yes,%PDF-1.6,54,54,18,18,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,Benign
reg-130266-11.pdf,193,324,94,313,34,0,0,0,Yes,%PDF-1.4,315,315,99,99,3,3,3,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
chatngas.pdf,32,298,1,12,0,0,0,1,No,%PDF-1.3,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
cp49_chinese.pdf,186,305,2,382,6,0,0,17,Yes,%PDF-1.4,86,86,53,53,2,2,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1233025.pdf,342,210,4,32,0,0,0,12,No,%PDF-1.3,31,31,20,20,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
armstgwv.pdf,29,298,1,12,0,0,0,1,No,%PDF-1.3,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
